0.000979,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0
0.001006,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000974,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0
0.000974,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000969,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0
0.000990,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.001028,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000984,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0
0.000994,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.001021,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.001012,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000941,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000987,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0
0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0
0.000981,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000989,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000987,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0
0.000965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000933,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000966,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0
0.000982,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000933,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0
0.001007,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000971,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0
0.001002,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.001002,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.001001,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.001009,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0
0.000970,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.001039,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0
0.001036,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000957,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000992,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.001001,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.001027,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000947,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000984,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0
0.000964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.001007,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000993,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000993,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000999,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.001024,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0
0.001018,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000990,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000988,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0
0.000957,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0
0.000966,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1
0.000976,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1
0.000990,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000959,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000979,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000998,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000943,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1
0.000944,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000943,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000973,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000967,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000984,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1
0.000980,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.001016,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000983,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000970,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000974,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000965,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1
0.000952,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1
0.000957,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000976,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,1
0.001005,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1
0.000943,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,1
0.000950,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000946,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1
0.000953,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1
0.000977,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,1
0.000980,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1
0.000966,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000977,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000973,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1
0.000951,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1
0.000993,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1
0.000938,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1
0.000954,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000977,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1
0.000963,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000949,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1
0.000970,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1
0.000981,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1
0.000966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000969,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1
0.000955,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1
0.001035,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000967,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1
0.001009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000953,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1
0.000950,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1
0.000936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
0.000971,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2
0.000964,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,2
0.000997,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,2
0.000972,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,2
0.000963,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2
0.000957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
0.000965,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2
0.000963,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,2
0.000931,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,2
0.000954,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,2
